20200616164708.496889,48,3,1
20200616164708.496906,67,1,0
20200616164708.496922,51,6,0
20200616164708.496938,52,8,0
20200616164708.496954,62,3,0
20200616164708.496971,72,5,0
20200616164708.496987,92,5,0
20200616164708.497003,5,7,0
20200616164708.497019,2,7,1
20200616164708.497036,35,3,0
20200616164708.497051,79,9,0
20200616164708.497067,27,6,0
20200616164708.497083,27,6,0
20200616164708.497099,57,1,0
20200616164708.497116,72,8,0
20200616164708.497132,24,8,0
20200616164708.497148,74,9,0
20200616164708.497164,78,6,0
20200616164708.497180,91,3,0
20200616164708.497195,99,6,0
20200616164708.497211,25,6,0
20200616164708.497228,28,8,1
20200616164708.497244,98,7,0
20200616164708.497260,21,5,0
20200616164708.497275,83,7,1
20200616164708.497292,30,9,1
20200616164708.497307,80,5,0
20200616164708.497323,89,7,0
20200616164708.497339,83,9,0
20200616164708.497355,65,7,0
20200616164708.497371,46,8,0
20200616164708.497387,58,3,0
20200616164708.497403,63,7,1
20200616164708.497419,5,2,0
20200616164708.497435,90,5,0
20200616164708.497452,94,5,0
20200616164708.497468,22,6,0
20200616164708.497484,5,9,0
20200616164708.497508,88,7,0
20200616164708.497526,93,5,0
20200616164708.497542,52,5,0
20200616164708.497558,82,6,0
20200616164708.497575,29,6,1
20200616164708.497590,7,5,0
20200616164708.497607,70,3,0
20200616164708.497622,20,8,0
20200616164708.497638,58,5,0
20200616164708.497654,86,7,0
20200616164708.497670,89,3,0
20200616164708.497686,74,5,1
20200616164708.497702,79,8,0
20200616164708.497772,11,6,0
20200616164708.497796,14,9,0
20200616164708.497812,93,5,0
20200616164708.497828,70,7,0
20200616164708.497844,26,4,0
20200616164708.497860,69,2,0
20200616164708.497876,6,2,0
20200616164708.497892,4,3,0
20200616164708.497908,47,5,0
20200616164708.497925,98,3,0
20200616164708.497941,88,4,0
20200616164708.497957,57,3,0
20200616164708.497973,87,2,1
20200616164708.497989,48,8,0
20200616164708.498005,94,4,0
20200616164708.498021,98,3,0
20200616164708.498038,54,8,0
20200616164708.498054,77,8,0
20200616164708.498070,1,8,0
20200616164708.498086,6,5,1
20200616164708.498102,33,2,1
20200616164708.498118,69,9,0
20200616164708.498134,74,4,0
20200616164708.498150,57,6,0
20200616164708.498166,98,5,0
20200616164708.498182,2,7,0
20200616164708.498198,28,1,1
20200616164708.498214,43,2,1
20200616164708.498229,58,4,0
20200616164708.498246,74,2,0
20200616164708.498262,69,4,0
20200616164708.498279,78,2,1
20200616164708.498295,13,3,0
20200616164708.498311,34,8,0
20200616164708.498327,95,8,1
20200616164708.498344,79,8,0
20200616164708.498360,98,5,0
20200616164708.498376,11,1,0
20200616164708.498392,84,8,0
20200616164708.498407,10,5,0
20200616164708.498423,33,4,0
20200616164708.498439,76,2,0
20200616164708.498455,58,2,0
20200616164708.498471,24,8,0
20200616164708.498487,38,8,0
20200616164708.498521,10,9,0
20200616164708.498541,8,2,0
20200616164708.498558,13,2,0
20200616164708.498574,34,9,0
20200616164708.498591,17,5,0
20200616164708.498607,41,3,0
20200616164708.498623,79,6,0
20200616164708.498640,63,5,0
20200616164708.498656,71,6,0
20200616164708.498672,24,1,0
20200616164708.498688,58,2,0
20200616164708.498704,79,2,0
20200616164708.498720,56,4,0
20200616164708.498736,91,3,0
20200616164708.498754,17,4,0
20200616164708.498770,49,6,0
20200616164708.498786,31,4,0
20200616164708.498802,2,5,1
20200616164708.498817,19,9,0
20200616164708.498834,86,2,0
20200616164708.498850,92,2,0
20200616164708.498866,67,7,0
20200616164708.498882,91,8,0
20200616164708.498898,41,2,0
20200616164708.498914,1,3,1
20200616164708.498930,96,2,0
20200616164708.498946,57,7,0
20200616164708.498962,28,3,0
20200616164708.498979,15,7,0
20200616164708.498994,78,9,1
20200616164708.499010,81,5,0
20200616164708.499027,10,2,1
20200616164708.499043,33,8,0
20200616164708.499058,16,1,0
20200616164708.499074,5,8,0
20200616164708.499090,90,4,0
20200616164708.499106,65,3,0
20200616164708.499122,23,6,0
20200616164708.499139,36,7,0
20200616164708.499155,29,2,1
20200616164708.499171,96,4,0
20200616164708.499186,57,5,0
20200616164708.499202,46,6,0
20200616164708.499218,99,2,0
20200616164708.499236,59,6,0
20200616164708.499252,80,9,0
20200616164708.499268,91,7,0
20200616164708.499285,52,1,0
20200616164708.499300,74,7,0
20200616164708.499317,19,2,0
20200616164708.499333,86,7,1
20200616164708.499349,92,2,1
20200616164708.499365,79,2,0
20200616164708.499381,74,8,0
20200616164708.499397,19,4,0
20200616164708.499413,85,1,0
20200616164708.499429,74,7,0
20200616164708.499445,94,7,0
20200616164708.499461,35,1,0
20200616164708.499477,19,9,0
20200616164708.499494,15,6,0
20200616164708.499510,94,1,0
20200616164708.499526,90,2,0
20200616164708.499542,13,5,0
20200616164708.499559,72,5,0
20200616164708.499576,37,5,0
20200616164708.499591,19,3,0
20200616164708.499607,15,8,1
20200616164708.499624,84,7,0
20200616164708.499640,70,4,0
20200616164708.499656,90,5,0
20200616164708.499673,3,5,0
20200616164708.499688,17,9,0
20200616164708.499705,17,4,0
20200616164708.499720,12,4,0
20200616164708.499737,90,7,0
20200616164708.499752,99,3,0
20200616164708.499768,45,8,1
20200616164708.499784,71,6,0
20200616164708.499801,15,1,0
20200616164708.499816,85,3,0
20200616164708.499832,74,8,0
20200616164708.499850,2,4,0
20200616164708.499866,85,3,0
20200616164708.499882,74,6,0
20200616164708.499898,67,1,0
20200616164708.499914,18,9,0
20200616164708.499930,74,3,0
20200616164708.499946,63,6,0
20200616164708.499962,45,2,0
20200616164708.499978,33,9,0
20200616164708.499994,96,5,0
20200616164708.500010,20,6,0
20200616164708.500026,26,9,0
20200616164708.500042,74,6,0
20200616164708.500058,86,3,0
20200616164708.500073,96,9,0
20200616164708.500090,89,8,0
20200616164708.500105,32,2,1
20200616164708.500122,59,6,0
20200616164708.500137,27,7,0
20200616164708.500153,43,1,0
20200616164708.500169,98,3,0
20200616164708.500185,52,2,0
20200616164708.500201,89,9,0
20200616164708.500218,46,8,0
20200616164708.500234,29,7,0
20200616164708.500251,79,3,0
20200616164708.500267,32,9,0
20200616164708.500283,83,9,0
20200616164708.500299,81,3,0
20200616164708.500316,78,2,0
20200616164708.500333,83,2,0
20200616164708.500349,27,7,0
20200616164708.500365,24,3,0
20200616164708.500381,62,7,0
20200616164708.500397,54,7,0
20200616164708.500414,5,8,0
20200616164708.500430,80,6,0
20200616164708.500446,14,8,0
20200616164708.500462,49,4,0
20200616164708.500478,7,3,0
20200616164708.500494,38,7,0
20200616164708.500511,99,3,0
20200616164708.500581,26,3,0
20200616164708.500605,39,5,0
20200616164708.500621,72,3,1
20200616164708.500638,55,9,0
20200616164708.500653,9,1,1
20200616164708.500670,25,9,0
20200616164708.500686,64,2,0
20200616164708.500702,94,4,0
20200616164708.500718,12,5,0
20200616164708.500734,86,4,0
20200616164708.500750,28,1,0
20200616164708.500766,85,4,0
20200616164708.500782,5,1,0
20200616164708.500798,17,8,0
20200616164708.500814,33,3,0
20200616164708.500830,61,2,0
20200616164708.500846,12,8,0
20200616164708.500862,63,5,0
20200616164708.500878,82,5,1
20200616164708.500894,18,9,0
20200616164708.500910,1,2,0
20200616164708.500926,38,2,0
20200616164708.500942,43,1,0
20200616164708.500958,9,2,0
20200616164708.500974,59,9,0
20200616164708.500990,47,8,0
20200616164708.501006,51,7,0
20200616164708.501023,89,5,0
20200616164708.501039,40,9,0
20200616164708.501055,49,3,0
20200616164708.501070,38,1,0
20200616164708.501087,47,8,1
20200616164708.501103,86,6,0
20200616164708.501120,48,7,0
20200616164708.501136,55,5,0
20200616164708.501152,31,1,0
20200616164708.501169,22,9,0
20200616164708.501185,99,2,0
20200616164708.501201,93,5,0
20200616164708.501218,2,1,0
20200616164708.501233,79,3,0
20200616164708.501250,47,3,0
20200616164708.501266,27,6,0
20200616164708.501282,72,4,0
20200616164708.501298,10,4,0
20200616164708.501314,44,2,0
20200616164708.501330,45,2,0
20200616164708.501346,31,1,0
20200616164708.501361,42,4,1
20200616164708.501378,4,8,0
20200616164708.501394,18,6,0
20200616164708.501410,86,8,0
20200616164708.501426,9,2,0
20200616164708.501442,50,5,0
20200616164708.501458,87,4,0
20200616164708.501474,37,4,0
20200616164708.501490,8,1,0
20200616164708.501506,52,3,0
20200616164708.501522,45,7,0
20200616164708.501538,98,7,0
20200616164708.501554,58,6,0
20200616164708.501570,90,2,0
20200616164708.501586,33,6,0
20200616164708.501603,98,4,0
20200616164708.501619,6,8,0
20200616164708.501635,34,6,0
20200616164708.501651,56,7,1
20200616164708.501667,3,3,0
20200616164708.501683,99,1,0
20200616164708.501699,94,8,0
20200616164708.501715,22,3,0
20200616164708.501731,28,5,0
20200616164708.501748,74,7,0
20200616164708.501764,66,6,1
20200616164708.501780,35,1,0
20200616164708.501796,12,6,0
20200616164708.501812,22,7,0
20200616164708.501828,46,5,0
20200616164708.501844,98,1,0
20200616164708.501860,46,1,0
20200616164708.501877,82,4,0
20200616164708.501893,33,4,1
20200616164708.501909,50,6,0
20200616164708.501925,94,7,0
20200616164708.501940,85,7,0
20200616164708.501957,70,6,0
20200616164708.501973,11,1,0
20200616164708.501989,79,9,0
20200616164708.502005,35,2,0
20200616164708.502021,74,8,0
20200616164708.502037,1,7,0
20200616164708.502053,6,4,0
20200616164708.502069,36,7,1
20200616164708.502085,85,5,0
20200616164708.502101,91,4,0
20200616164708.502117,54,1,0
20200616164708.502133,37,1,0
20200616164708.502149,75,5,0
20200616164708.502166,83,2,1
20200616164708.502182,87,8,0
20200616164708.502198,52,5,0
20200616164708.502214,65,9,0
20200616164708.502230,41,5,0
20200616164708.502246,16,7,0
20200616164708.502262,43,8,0
20200616164708.502279,95,3,0
20200616164708.502295,13,6,0
20200616164708.502311,14,7,0
20200616164708.502326,89,6,0
20200616164708.502342,46,9,0
20200616164708.502358,27,5,0
20200616164708.502375,70,6,0
20200616164708.502391,83,7,0
20200616164708.502408,18,3,0
20200616164708.502424,12,8,0
20200616164708.502494,99,9,0
20200616164708.502518,28,2,0
20200616164708.502535,83,6,0
20200616164708.502551,80,1,0
20200616164708.502567,86,3,0
20200616164708.502583,27,1,0
20200616164708.502598,15,5,0
20200616164708.502614,67,8,0
20200616164708.502630,65,5,0
20200616164708.502646,46,7,1
20200616164708.502662,70,6,0
20200616164708.502679,14,6,0
20200616164708.502695,91,6,0
20200616164708.502711,34,6,0
20200616164708.502727,1,2,0
20200616164708.502743,35,5,0
20200616164708.502759,90,7,0
20200616164708.502774,27,3,0
20200616164708.502790,96,5,0
20200616164708.502806,71,5,0
20200616164708.502823,19,1,0
20200616164708.502839,27,2,0
20200616164708.502856,47,5,0
20200616164708.502872,13,7,0
20200616164708.502887,61,3,0
20200616164708.502903,44,4,0
20200616164708.502920,32,1,0
20200616164708.502936,91,1,0
20200616164708.502952,42,4,0
20200616164708.502968,96,6,0
20200616164708.502984,66,5,0
20200616164708.503000,25,7,0
20200616164708.503016,98,1,1
20200616164708.503032,43,3,0
20200616164708.503048,25,2,0
20200616164708.503064,77,7,0
20200616164708.503080,54,3,0
20200616164708.503096,13,8,0
20200616164708.503112,6,3,0
20200616164708.503128,17,1,0
20200616164708.503143,89,3,0
20200616164708.503160,4,5,0
20200616164708.503176,1,8,0
20200616164708.503192,2,1,0
20200616164708.503208,71,5,0
20200616164708.503225,63,2,0
20200616164708.503241,93,1,0
20200616164708.503257,54,4,0
20200616164708.503273,73,1,0
20200616164708.503290,99,7,0
20200616164708.503306,24,2,0
20200616164708.503322,11,6,0
20200616164708.503339,12,4,1
20200616164708.503355,10,4,1
20200616164708.503370,51,3,0
20200616164708.503386,5,6,0
20200616164708.503402,67,4,0
20200616164708.503417,41,2,0
20200616164708.503433,27,7,1
20200616164708.503451,57,1,0
20200616164708.503467,80,8,0
20200616164708.503483,43,2,0
20200616164708.503506,27,2,0
20200616164708.503524,66,1,0
20200616164708.503540,52,9,0
20200616164708.503569,41,7,1
20200616164708.503607,12,4,0
20200616164708.503645,12,6,0
20200616164708.503673,78,5,0
20200616164708.503690,63,4,0
20200616164708.503706,92,9,0
20200616164708.503723,52,1,0
20200616164708.503739,65,8,0
20200616164708.503756,99,1,0
20200616164708.503772,53,2,0
20200616164708.503789,3,5,0
20200616164708.503805,76,1,0
20200616164708.503821,13,7,0
20200616164708.503836,2,8,0
20200616164708.503853,38,8,0
20200616164708.503868,83,8,0
